,#KIC_ID,U,V,W,TMASS_ID,J_APOGEE,ERROR_J_APOGEE,H_APOGEE,ERROR_H_APOGEE,K_APOGEE,ERROR_K_APOGEE,RA_GAIA,DEC_GAIA,TEFF_APOGEE,ERROR_TEFF_APOGEE,M_H_BASTA,ERROR_M_H_APOGEE,LOGG_APOGEE,ERROR_LOGG_APOGEE,PARALLAX_GAIA,ERROR_PARALLAX_GAIA_x,EVO_BASTA,pmra,pmra_error,pmdec,pmdec_error,ERROR_PARALLAX_GAIA_y,radial_velocity,radial_velocity_error,FeH,age,age_errp,age_errm,massfin,massfin_errp,massfin_errm,radPhot,radPhot_errp,radPhot_errm,X_corr,Y_corr,Z_corr
0,8004686,6.446589738191159,-0.4379566146293996,8.896257965370868,18402676+4351412,10.277999877929688,0.027000000700354576,9.66100025177002,0.032000001519918435,9.508000373840332,0.019999999552965164,280.1114905746931,43.86147603666173,4489.01220703125,61.38629150390625,0.4049592614173889,0.021281702443957332,2.293906211853028,0.030471965670585632,0.4924533660449174,0.02486067246594561,"flash,clump,agb",-1.3596201652216766,0.04149352176719417,-0.3561411205985632,0.04033735503408555,0.02486067246594561,4.482125912796713,0.6845822620861732,0.45,6700.0,2300.0,1700.0,1.2704840124224617,0.1111505723784505,0.09994075589468254,13.230761206559135,0.4063425688974327,0.3765524931615811,-7744.699246148586,1819.2403871033466,721.9894467983395
1,7935931,9.5070051912618,-51.64904572654739,-29.67772591091236,18403944+4345281,10.197999954223633,0.026000000536441803,9.62399959564209,0.032000001519918435,9.487000465393066,0.019999999552965164,280.1643560861011,43.757816197537785,4564.29541015625,64.56319427490234,0.2310757040977478,0.0245473962277174,2.412192821502685,0.03385944291949272,0.6193047456165358,0.0277837680071356,"flash,clump,agb",0.5953787535191104,0.046689127261688716,-3.529744093226791,0.0406505488254939,0.0277837680071356,-53.83255211261078,0.3751984481040072,0.3,12600.0,3900.0,3200.0,1.0469476333823686,0.08688091051153313,0.07142369282044336,10.48541725621434,0.2462769781051204,0.25179197847803714,-7858.195429238164,1446.533201520788,576.310869594964
2,7798033,,,,18404744+4335540,12.460000038146973,0.035999998450279236,11.982000350952148,0.03500000014901161,11.906000137329102,0.026000000536441803,280.19764534475416,43.59832045048756,5166.00048828125,117.31112670898438,-0.4709209501743317,0.05142437294125557,2.427947998046875,0.06938797235488893,0.1849124585979275,0.015216941603390176,"flash,clump,agb",-2.732830734751474,0.026205880876753327,0.4290212623924695,0.02802871942614134,0.015216941603390172,,,-0.4,3500.0,2100.0,1000.0,1.2869158453768892,0.1423838618211235,0.17573583740085952,10.411794841890943,0.4262233594346228,0.3277503060341349,-6780.735283022358,4842.950664993086,1877.1746823095016
3,8004863,66.76541894147512,36.77526320825615,-10.051211517950893,18405556+4353012,11.20699977874756,0.026000000536441803,10.654999732971193,0.032000001519918435,10.57800006866455,0.019999999552965164,280.23149715877145,43.883646407127415,4934.82666015625,81.46493530273438,-0.11033579707145692,0.03570721670985222,2.6661934852600098,0.04520464316010475,0.5135076007725221,0.026084471827701808,"solar,rgb",1.4651820079937181,0.04348219628167766,-6.412183627516447,0.045194081272580316,0.026084471827701808,48.08382266146612,2.1573870684661567,-0.15,5100.0,1044.8268158797412,1100.0,1.2174568756774462,0.08942377087589293,0.066724403060197,7.706545306012959,0.22930275434941816,0.22680224788419776,-7769.247193061329,1745.980624686463,690.8132477290749
4,7936033,-42.36184039136311,-41.48497611610711,-3.7573609003239214,18405585+4347083,9.72700023651123,0.024000000208616257,9.083999633789062,0.029999999329447743,8.930999755859375,0.017999999225139618,280.23272684215715,43.785693119966304,4288.2548828125,55.1873664855957,-0.0106746107339859,0.025109805166721344,1.9744281768798828,0.053729411214590066,0.5319738652074097,0.021186293568875098,"solar,rgb",-0.7108285194589508,0.03742402075930434,3.5054130923575832,0.03672617525799505,0.021186293568875098,-50.328721182851794,0.25288973777196005,0.0,14800.0,3300.0,3600.0,0.9453381696625582,0.07379557328237407,0.050566981240273146,16.643898702726716,0.4098764792119347,0.3987239583822202,-7785.051135443085,1684.8227754348761,666.5169176719724
5,7581399,59.417924012094744,-28.86067977147817,-42.382367186132456,18410298+4315506,10.03600025177002,0.024000000208616257,9.564000129699707,0.03099999949336052,9.484000205993652,0.020999999716877937,280.26244949213253,43.26402831026493,5079.48486328125,96.82632446289062,0.01226977352052927,0.03530943766236305,2.7235772609710693,0.04845063760876656,0.5856551136591119,0.018306142606165025,"flash,clump,agb",2.253162917379376,0.03590051917458492,-9.1184302417203,0.037061261524305694,0.018306142606165025,-23.147123898373607,0.4292938850495772,0.0,750.0,150.0,150.0,2.471051899113692,0.117187229543815,0.12382336850093445,10.618776523167755,0.21330087163889644,0.20665499597155448,-7818.865146061918,1527.8605282232409,601.9105696916563
6,7729364,39.029415100901815,-95.54750816197964,-43.587514579340784,18412586+4328079,10.982000350952148,0.02199999988079071,10.454000473022461,0.032000001519918435,10.34000015258789,0.02199999988079071,280.35778258557025,43.46883673024978,4637.84375,78.27394104003906,-0.1466340720653534,0.031852997839450836,2.5697500705718994,0.06683547049760817,0.5484132626537127,0.025069990940956768,"solar,rgb",-1.3427541658026039,0.04422612325240408,-7.7578619094336725,0.042751584334830464,0.025069990940956768,-89.35691737686346,0.8144824391558884,-0.15,16400.0,2600.0,4400.0,0.8885609217624767,0.07798500091652083,0.03588133686361361,8.15466306329393,0.2262959335008059,0.22239243431758648,-7791.999815017218,1633.6966567639392,641.4879165095684
7,8073887,7.218248902637596,-66.1931236491302,-38.64284866082845,18413176+4358551,11.197999954223633,0.02199999988079071,10.710000038146973,0.03099999949336052,10.571999549865724,0.019999999552965164,280.3823556224924,43.98195844663679,4814.10302734375,75.57872009277344,0.2218429297208786,0.02768150344491005,3.1970698833465576,0.0507674440741539,0.8227330526287613,0.02196142704293979,"solar,rgb",1.4281866929393134,0.039874991481395526,-5.189359383644518,0.04419066650377524,0.021961427042939786,-70.69519377813816,0.7176374420760353,0.15,6000.0,2200.0,1500.0,1.2493616996461248,0.10515522979498047,0.102086676574638,4.671336976245383,0.08198439509952404,0.08164328423456801,-7975.332033399711,1091.0488697989106,437.1794533435652
8,8005116,17.93884291863249,-4.052997554781854,-21.077051116957765,18414238+4350256,9.946999549865724,0.020999999716877937,9.375,0.02800000086426735,9.253999710083008,0.019999999552965164,280.42659865417403,43.84042225927382,4703.240234375,70.18073272705078,0.20826488733291626,0.026331035420298576,2.4642157554626465,0.03591669350862503,0.6179816657806593,0.02013326671774436,"flash,clump,agb",2.390814280491637,0.03426876488409345,-3.1211219009915667,0.04004059086688744,0.02013326671774436,-5.8553078054402725,0.3287157920881894,0.15,4100.0,1200.0,900.0,1.406105854883248,0.10540298556565796,0.10455081250605193,11.510358282773526,0.2419048773772144,0.23019465797969296,-7860.54867640495,1452.212548639025,573.4639346598784
9,7499531,-10.58717797185292,0.9066174228968862,7.316786191494577,18414542+4308496,11.012999534606934,0.024000000208616257,10.484999656677246,0.032000001519918435,10.359999656677246,0.020999999716877937,280.4392823552615,43.147100448112354,4821.27001953125,92.02422332763672,0.13712498545646667,0.028765836730599407,2.894253253936768,0.06385116279125214,0.4229538588000953,0.03076044544773647,"solar,rgb",-0.471543051056231,0.05085016222570329,1.0982944516815631,0.05188898746109792,0.030760445447736474,0.22025109480500046,6.3007448393284236,0.15,1000.0,300.0,200.0,2.15740375333676,0.16922890286343506,0.1799474111776571,9.664781959948943,0.3818403990125336,0.3654410517670232,-7626.164544466225,2116.867468010418,819.6400763064064
10,7936353,,,,18414613+4347185,10.58199977874756,0.02199999988079071,10.008999824523926,0.02800000086426735,9.939000129699707,0.02199999988079071,280.44216227047644,43.7885135148622,4793.4052734375,76.72620391845703,-0.5440211296081543,0.04457547888159752,2.52920150756836,0.06995778530836105,0.5708391563876252,0.021969188874532315,"flash,clump,agb",-6.604204217399612,0.04158076152237914,7.520332311743897,0.043400612227298886,0.021969188874532315,,,-0.4,14100.0,1533.1451757262255,1099.8616759504548,0.8807271373693654,0.019939189402118696,0.024711154324220552,10.55241536859216,0.01183928705181536,0.08970596919126628,-7821.9320917461955,1572.0056536575707,618.401422586656
11,7936407,-10.3125545825395,-13.762941096410005,-4.4878769458088135,18415448+4343117,8.630000114440918,0.019999999552965164,8.211999893188478,0.027000000700354576,8.079000473022461,0.017999999225139618,280.4770107667301,43.71995970439582,4940.79541015625,81.06495666503906,0.16421230137348175,0.030586693435907364,2.6528689861297607,0.04056937992572784,1.357052780719654,0.023852408734953704,"flash,clump,agb",0.2527005577310734,0.04110766421125514,1.67570133580021,0.05274209346621176,0.023852408734953704,-16.77012204287587,0.2354125515996282,0.15,1500.0,100.0,0.0,1.9099794782659143,0.009200789024516265,0.013101227521644221,9.029994306785014,0.12362369123667705,0.1463336819999661,-8104.552749214674,661.2351377774753,271.01247652371245
12,8142366,48.79275792291708,-20.360250465514213,1.3606732100582128,18415757+4404385,10.416000366210938,0.019999999552965164,9.885000228881836,0.017999999225139618,9.791999816894533,0.010999999940395357,280.4898239238329,44.07734843949022,4735.8798828125,72.04351806640625,0.052207838743925095,0.03031819686293602,2.396378517150879,0.03974224254488945,0.5002646418256026,0.019358960297102868,"flash,clump,agb",-2.935716667758385,0.03542070051039428,-5.146186489731567,0.0340836567278315,0.019358960297102868,-4.439932604348799,0.4076833375692912,0.06,7100.0,2700.0,1900.0,1.1748263693296392,0.10945186024375644,0.1025434557364091,11.240925475241077,0.2755564417210774,0.27861546563496553,-7762.623843049492,1795.9953924244394,704.8716806869687
13,7499677,122.68780200708241,-32.56917511741642,-20.729405943649358,18420153+4308144,10.119999885559082,0.020999999716877937,9.579000473022461,0.023000000044703484,9.47599983215332,0.010999999940395357,280.5063589280149,43.1372827714089,4757.07177734375,73.4361801147461,-0.16516242921352384,0.03434374928474426,2.8260774612426762,0.058933727443218224,0.5728925939641326,0.02795900814760412,"flash,clump,agb",-3.523712874591717,0.04473078833801506,-15.329402789440794,0.04412119455347794,0.02795900814760412,-0.6299952983079871,0.4318343269744648,-0.08,950.0,56.55982880988756,28.781580039684172,2.0992348794955618,0.009661958261152126,0.024052271697263542,11.390578651052618,0.031980644978320434,0.06457886975478823,-7805.458473950145,1563.384890396103,608.8733752236934
14,8005225,60.227184230403225,-42.945305535301316,-15.332060548989578,18420340+4350409,10.37600040435791,0.02199999988079071,9.956000328063963,0.017999999225139618,9.852999687194824,0.010999999940395357,280.51415034847474,43.84463892797381,4933.11181640625,81.07099151611328,0.05144073441624642,0.03155603259801865,3.160109043121338,0.053502168506383896,0.8093724918789168,0.020764472148676768,"solar,rgb",-3.9716908623538454,0.03509016246310879,-11.697497058863098,0.037686361023265516,0.020764472148676768,-27.043209519518214,0.4976062718768279,0.06,1500.0,300.0,300.0,1.861052477988696,0.1288057173735393,0.12489158034216995,6.508436230928589,0.1100798732422339,0.107088251676295,-7967.457995288234,1109.377842962501,441.34618015488167
15,7581822,84.16398307460895,-9.964976476484168,-10.655785523371682,18420846+4315092,10.41100025177002,0.02500000037252903,9.868000030517578,0.017999999225139618,9.79300022125244,0.010999999940395357,280.53524166965303,43.25245639696948,4736.54931640625,81.80503845214844,0.25914862751960754,0.02632969245314598,3.1118509769439697,0.057348862290382385,1.1561830478427628,0.02668964833149756,"solar,rgb",-4.281899535524096,0.045917623936536575,-20.400578399588948,0.04970417913765774,0.02668964833149756,11.684026189851195,0.4365990003246005,0.3,8600.0,3600.0,2400.0,1.1528052340987665,0.10520541115541747,0.10053857478306072,4.878848826705596,0.07715451095009485,0.07599445861033782,-8062.221078035591,775.1100433498659,311.9202014515366
16,7798570,41.434933536894505,-20.94157429581611,-13.959802203476254,18421097+4331424,10.720000267028807,0.020999999716877937,10.170000076293944,0.020999999716877937,10.07699966430664,0.010999999940395357,280.5457093819527,43.52841870554842,4643.001953125,67.96794128417969,0.11767877638339995,0.02763353101909161,2.7418863773345947,0.05245967581868172,0.7305129781149979,0.02081740402574896,"solar,rgb",-1.0717260453806965,0.03678605618178677,-7.204787795308777,0.04359009316433391,0.02081740402574896,-11.788055456960794,0.6128731428719276,0.15,13100.0,3800.0,3500.0,1.004368923181744,0.0852856787448455,0.06720484519845871,6.897713613502438,0.12726106311807414,0.12054967840263407,-7923.419659109015,1228.029119855481,484.047999069771
17,7335125,90.72527723513502,-37.36302897486792,-43.33962528506665,18421113+4259024,9.85200023651123,0.020999999716877937,9.357000350952148,0.020999999716877937,9.24899959564209,0.010999999940395357,280.5464018756531,42.98396278440956,4872.98388671875,78.83749389648438,-0.2075420767068863,0.037319839000701904,2.389772891998291,0.04642695933580399,0.5500472344762721,0.02751285858151437,"flash,clump,agb",0.5934832381487946,0.051377327704404264,-12.184961317336802,0.04562001967694496,0.02751285858151436,-21.529861716777095,0.3977047335739828,-0.2,2800.0,1100.0,700.0,1.4617155882268016,0.14363642556702594,0.14163748344653615,12.73543858955884,0.37983148174253856,0.3677082431349028,-7780.126174893873,1627.7906020411892,631.0016478621262
